lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,valid_pcc_step,valid_ssim_step,valid_psnr_step,valid_acc_step,valid_rmse_step,valid_frame_mse_step,valid_frame_mae_step,valid_frame_mse_epoch,valid_frame_mae_epoch,valid_loss_epoch,valid_csi_16_epoch,valid_csi_74_epoch,valid_csi_133_epoch,valid_csi_160_epoch,valid_csi_181_epoch,valid_csi_219_epoch,valid_csi_avg_epoch,valid_pod_16_epoch,valid_pod_74_epoch,valid_pod_133_epoch,valid_pod_160_epoch,valid_pod_181_epoch,valid_pod_219_epoch,valid_pod_avg_epoch,valid_sucr_16_epoch,valid_sucr_74_epoch,valid_sucr_133_epoch,valid_sucr_160_epoch,valid_sucr_181_epoch,valid_sucr_219_epoch,valid_sucr_avg_epoch,valid_bias_16_epoch,valid_bias_74_epoch,valid_bias_133_epoch,valid_bias_160_epoch,valid_bias_181_epoch,valid_bias_219_epoch,valid_bias_avg_epoch
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,38,0.00714738667011261,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,39,0.026520099490880966,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,40,0.011561884544789791,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,41,0.004952382296323776,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,42,0.0003376996028237045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43,0.022757863625884056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44,0.00874236412346363,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45,0.015952186658978462,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46,0.009094517678022385,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,,,0.7853513778258339,0.38353573158402776,17.229399750453503,0.7719594319661458,0.1389881819486618,0.019893892109394073,0.0872083380818367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,0.7474811702537079,0.4065798457650137,17.02501163495955,0.7342848036024305,0.14175251126289368,0.02051595225930214,0.09044649451971054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,0.7664226438435293,0.443015189295485,18.072506526634204,0.736704847547743,0.1250375658273697,0.015816206112504005,0.08699220418930054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,0.5986742022047922,0.5390884448257494,19.0256806421225,0.900897216796875,0.10966651141643524,0.012195332907140255,0.04333384707570076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,0.5708013214450172,0.5037602063743036,18.765095395791768,0.8643276638454861,0.1121743768453598,0.01274564117193222,0.050434038043022156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,0.5364852843006983,0.5516681794425399,21.409722800558665,0.9205579969618057,0.0780843049287796,0.006225885823369026,0.03283223882317543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,0.7823647405727064,0.20815948904593543,16.759726229444436,0.5912194146050347,0.14030703902244568,0.01989905908703804,0.10931437462568283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,0.7421661371416169,0.2958331756662552,17.60200400451644,0.6690399169921875,0.12878629565238953,0.0168229378759861,0.09547948837280273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,,,0.6056462817370684,0.3415654421502884,16.572822848784035,0.585858154296875,0.13928134739398956,0.019542625173926353,0.10118948668241501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,0.5839545657992764,0.6751185620981719,23.23253528556018,0.9549360487196182,0.0656038299202919,0.004344465211033821,0.021242957562208176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,,,0.6091543077858331,0.43338072971822966,20.804483863948153,0.8552602132161458,0.07772375643253326,0.0064582680352032185,0.04221152514219284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,,0.32668927535184034,0.40508555023877707,20.909466431554144,0.8687415228949652,0.08271625638008118,0.006951614283025265,0.04401528462767601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,,,0.6429768760819283,0.28061773654547306,18.82931449573063,0.8235402425130207,0.10771534591913223,0.011717909947037697,0.05948684364557266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13,,,0.686111236148215,0.31846527860992707,17.792866027949824,0.7343658447265625,0.12189827859401703,0.01578221097588539,0.07856690883636475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,14,,,0.7424013708214908,0.2901064195074431,16.085316002149327,0.5762159559461806,0.1453446000814438,0.0213349387049675,0.10929277539253235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,,,0.7045088864497443,0.2985993330273271,16.619359409421122,0.6693851047092014,0.13680697977542877,0.018975112587213516,0.09451135247945786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16,,,0.7747169664407213,0.28438450010347627,17.229735402330526,0.6487006293402777,0.12877944111824036,0.01677009090781212,0.09501218050718307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,17,,,0.5624744283747545,0.31668212719781363,18.696285943658467,0.7656995985243056,0.10079753398895264,0.010376188904047012,0.06387291103601456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,18,,,0.669462891897709,0.30367000532973726,18.17200627094788,0.7066274007161458,0.1141267865896225,0.013193140737712383,0.07999826222658157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19,,,0.2843865099758301,0.4384096245578517,24.416240223673988,0.8859561496310763,0.051906369626522064,0.00390816992148757,0.03168807551264763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,20,,,0.023641883713611898,0.5281184851813594,29.591558619078036,0.9891821967230904,0.022499123588204384,0.0005071149789728224,0.012386488728225231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21,,,0.602711807378067,0.4099917068294728,18.93962988810723,0.810052490234375,0.09664975851774216,0.009398597292602062,0.054049842059612274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,22,,,0.47874046430373995,0.48667046202142517,21.692120810470186,0.9221561008029514,0.05735906958580017,0.003572574583813548,0.02540496177971363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,23,,,0.1757994894540969,0.5914147953236625,27.240924935105294,0.9801239013671873,0.02888641133904457,0.0008405112312175333,0.011745953932404518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24,,,0.7934074524270117,0.3115084751362742,17.339450544974028,0.776712375217014,0.13328059017658234,0.018023662269115448,0.08345213532447815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,25,,,0.7690313516099251,0.29393330483012015,17.019667416017978,0.7484825981987846,0.13622398674488068,0.01950959861278534,0.08803913742303848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,,,0.7353307334727704,0.25174114536155284,16.221548236715854,0.60380859375,0.15109649300575256,0.02312309294939041,0.11384285986423492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27,,,0.7900348703280391,0.32317073956256664,17.53821770421471,0.7931006537543402,0.13038982450962067,0.017279263585805893,0.07935997098684311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28,,,0.7565408686570789,0.30356692717559514,16.971052686985864,0.753179931640625,0.13640350103378296,0.019825689494609833,0.08566493541002274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29,,,0.7237073765172395,0.2526566326542419,16.013087205418383,0.6017222086588542,0.1552659422159195,0.02437819167971611,0.11598582565784454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30,,,0.7665936094913486,0.34075966959000353,16.750971095090442,0.7427995469835069,0.14389416575431824,0.02097180113196373,0.09165753424167633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31,,,0.3335180573916763,0.2676549094517227,19.34661960424981,0.7776011149088541,0.07436777651309967,0.009058535099029541,0.05329795554280281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32,,,-0.11512601171363326,0.21243748064351492,21.25095086261659,0.8134741889105902,0.015235016122460365,0.00023212376981973648,0.010089533403515816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33,,,0.6592699371548018,0.23839440573803103,17.376725045671126,0.768680148654514,0.1283750832080841,0.01675482653081417,0.076897993683815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34,,,0.57308937697602,0.23741639152992572,17.534732380679323,0.7582923041449652,0.13078390061855316,0.01742672733962536,0.07955390959978104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,35,,,0.618812337397032,0.2708562698339627,17.955433061144884,0.7911336263020833,0.12383528798818588,0.015496166422963142,0.0705108568072319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,36,,,0.7116605226432664,0.19078121808470935,15.602653370912066,0.6438510470920138,0.16255347430706024,0.026525264605879784,0.11180922389030457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,37,,,0.7157237296224596,0.2583990193711349,16.100668100763166,0.6532419840494791,0.15444546937942505,0.02398574911057949,0.10436350852251053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,38,,,0.7207063535272462,0.3325706625928832,16.07267346944113,0.6491916232638889,0.15420286357402802,0.023874431848526,0.10404061526060104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,39,,,0.6459216747267486,0.21641392297814957,15.186316912574117,0.5324140760633681,0.1695411652326584,0.029042376205325127,0.12835679948329926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,40,,,0.3411841138409967,0.212332228316423,16.58508554202727,0.6964691162109374,0.07322422415018082,0.008832059800624847,0.05065886676311493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,41,,,0.07825533274861482,0.20087158407090566,22.54033053590915,0.8964806450737847,0.015525882132351398,0.00024279560602735728,0.009168550372123718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,42,,,0.6836260067653479,0.42944352867151414,19.530137855713683,0.8600179036458334,0.1027655228972435,0.010617570951581001,0.049772873520851135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43,,,0.3820577935357931,0.4488355185687506,19.148963193372662,0.8424204508463543,0.1085924506187439,0.01186753623187542,0.05418895557522774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44,,,0.5410331574131133,0.38048646867021735,20.485363613304468,0.8393463134765625,0.0873856395483017,0.0077321650460362434,0.04812343791127205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45,,,0.4788976973589973,0.29769081863705293,18.156176160639667,0.7754567464192709,0.11687038838863373,0.013812059536576271,0.06832489371299744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46,,,0.47609767916298634,0.3887113142283753,19.833047277323576,0.8364369710286459,0.09904337674379349,0.010201959870755672,0.05236141383647919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
