lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,valid_pcc_step,valid_ssim_step,valid_psnr_step,valid_acc_step,valid_rmse_step,valid_frame_mse_step,valid_frame_mae_step,valid_frame_mse_epoch,valid_frame_mae_epoch,valid_pcc_epoch,valid_ssim_epoch,valid_psnr_epoch,valid_acc_epoch,valid_rmse_epoch,valid_loss_epoch,valid_csi_16_epoch,valid_csi_74_epoch,valid_csi_133_epoch,valid_csi_160_epoch,valid_csi_181_epoch,valid_csi_219_epoch,valid_csi_avg_epoch,valid_pod_16_epoch,valid_pod_74_epoch,valid_pod_133_epoch,valid_pod_160_epoch,valid_pod_181_epoch,valid_pod_219_epoch,valid_pod_avg_epoch,valid_sucr_16_epoch,valid_sucr_74_epoch,valid_sucr_133_epoch,valid_sucr_160_epoch,valid_sucr_181_epoch,valid_sucr_219_epoch,valid_sucr_avg_epoch,valid_bias_16_epoch,valid_bias_74_epoch,valid_bias_133_epoch,valid_bias_160_epoch,valid_bias_181_epoch,valid_bias_219_epoch,valid_bias_avg_epoch
,,24,,,0.6693558298368678,0.29256156721523174,16.15813070850523,0.6321119520399305,0.15641042590141296,0.024716025218367577,0.10344962030649185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,25,,,0.6663599229295357,0.2870811070692879,16.195075470643125,0.6363423665364583,0.1568729132413864,0.025212496519088745,0.10410360991954803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,,,0.6052068316347382,0.2816770857046604,15.261882602160716,0.569938490125868,0.17311207950115204,0.030163966119289398,0.1188332736492157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27,,,0.6581580947374571,0.2887169005183597,16.251903241522356,0.6459309895833334,0.15478511154651642,0.02421771176159382,0.1013631820678711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28,,,0.6590696261986814,0.29428972141843307,16.27400182463791,0.648433091905382,0.15582700073719025,0.024988198652863503,0.10172053426504135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29,,,0.597548630019824,0.28839561295722277,14.988124982401695,0.5678554958767361,0.17863385379314423,0.0321122445166111,0.12177524715662003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30,,,0.6397995873739196,0.33713642689262036,15.608110997851124,0.6083638509114584,0.1665070503950119,0.027956120669841766,0.10904297232627869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31,,,0.31702127281084064,0.1345731904758273,20.516053608790724,0.42710910373263894,0.10700683295726776,0.014043526723980904,0.0758422315120697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32,,,0.025202270367883844,0.0881428506469977,25.07929237327681,0.36264817979600694,0.05572349950671196,0.0031051503028720617,0.038819096982479095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33,,,0.4724372023560006,0.2401030602481514,16.20525021258326,0.6497127956814237,0.15556365251541138,0.02444114163517952,0.10101652890443802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34,,,0.46584578164806,0.22065147909724797,16.605296835279596,0.6502943250868055,0.14906132221221924,0.022601699456572533,0.09867952018976212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,35,,,0.50361588300893,0.22760272965965073,16.99049015536192,0.6756612141927083,0.14194044470787048,0.02029845118522644,0.09221397340297699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,36,,,0.636910187293086,0.2337882168238386,15.112527304547825,0.6028764512803819,0.1758856326341629,0.031060226261615753,0.11628570407629013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,37,,,0.5998365549564293,0.22231919782075585,15.211706896263076,0.5853342692057291,0.1740536242723465,0.030471868813037872,0.11794579774141312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,38,,,0.6462682501443915,0.28449752579023346,15.573936078944234,0.5943417019314235,0.16678141057491302,0.027927080169320107,0.11251045018434525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,39,,,0.5108190201653889,0.20045399023455235,14.526628525821446,0.5157151963975694,0.18862959742546082,0.0359041653573513,0.13285179436206818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,40,,,0.3268811387181617,0.2331119894672566,20.91009547909976,0.38014356825086804,0.10219614207744598,0.012794965878129005,0.07062187045812607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,41,,,0.13068739942898072,0.14787263978241094,25.375083321239238,0.4535593668619792,0.05385900288820267,0.002900960622355342,0.036764249205589294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,42,,,0.5500339981759197,0.3561193565223141,18.389790207855373,0.7653449164496527,0.12046186625957489,0.014533559791743755,0.06879710406064987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43,,,0.3775151618189157,0.1842542618501212,18.98261812066102,0.752206759982639,0.11279354244470596,0.012805684469640255,0.07084149867296219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44,,,0.45024429377414005,0.15789700374357676,20.165108002449507,0.7742869059244792,0.09836357831954956,0.009722652845084667,0.06349862366914749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45,,,0.45122056359523255,0.226684415770122,18.002278387763994,0.674653795030382,0.12638823688030243,0.01610843650996685,0.08424507826566696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46,,,0.4213934288234338,0.17059853619226037,19.43924741023491,0.7569207085503471,0.10772377252578735,0.011830822564661503,0.06891632080078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,47,,,0.4478762526994937,0.13587873445488105,20.41273735549148,0.787227037217882,0.09561450034379959,0.009189833886921406,0.062465984374284744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,48,,,0.7211646343584716,0.3428173521911302,16.38962829619519,0.6773668077256944,0.151835635304451,0.023145169019699097,0.09560788422822952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,49,,,0.7198380198395794,0.3004590399540894,16.813036100184938,0.7136986626519098,0.14540868997573853,0.02145695500075817,0.09101009368896484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,50,,,0.7343545496632015,0.3123287261351737,16.685620757650987,0.6688795301649306,0.1465608924627304,0.021509332582354546,0.0950416550040245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,51,,,0.7254988108708434,0.35659397801770004,16.401674207116272,0.6770467122395833,0.1515960693359375,0.023063290864229202,0.09497307986021042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,52,,,0.7675254583011485,0.2896956682771797,18.195785843788727,0.7221418592664931,0.12330460548400879,0.01525634154677391,0.08206111937761307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,53,,,0.6970131069832612,0.2580705824665582,17.93518700219973,0.6621436225043402,0.12741748988628387,0.01638367958366871,0.09286047518253326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,54,,,0.7486700408690883,0.271106562002885,18.4500106422949,0.7100799560546875,0.11996982991695404,0.014496860094368458,0.08335195481777191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,55,,,0.7625517976635245,0.27123337313498397,18.767649145314344,0.72530517578125,0.11571969836950302,0.013501458801329136,0.08001717180013657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,56,,,0.7627268474030806,0.26977307440301235,19.16776262900222,0.743365478515625,0.11037707328796387,0.012254812754690647,0.07659143954515457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,57,,,-0.06192334535658521,0.025426906350492072,25.014707026738492,0.4692993164062501,0.05614050477743149,0.003151928773149848,0.04022099822759628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,58,,,0.04183173565746688,0.04768099069673639,24.456326755778775,0.6760932074652778,0.060033805668354034,0.0036255167797207832,0.041223522275686264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,59,,,0.19363865524917526,0.08327970531770204,23.210934269383785,0.8261864556206598,0.0691239982843399,0.0047819591127336025,0.049333784729242325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,60,,,0.67421673769217,0.25368144790331776,18.10765135466792,0.7289377848307291,0.12448839098215103,0.015533799305558205,0.080953449010849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61,,,0.6780678137322694,0.2800487549156626,17.979538646018373,0.7004496256510416,0.12677045166492462,0.01621767319738865,0.08267851173877716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62,,,0.6505169651771163,0.2773629383100165,17.471573436116515,0.6578959147135417,0.13383977115154266,0.0179264135658741,0.08924571424722672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,63,,,0.6832958418082121,0.29639888557449934,17.844025643544363,0.7019961886935764,0.1283092200756073,0.016498001292347908,0.08395980298519135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,64,,,0.6587423583969848,0.23147711765823598,18.221647926065803,0.7251125759548611,0.12276235967874527,0.015080609358847141,0.07919664680957794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65,,,0.6924763056158467,0.24740895788878187,19.214292282871234,0.7656785753038193,0.10950227081775665,0.011998304165899754,0.06925589591264725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66,,,0.6535551289812405,0.28527188408505555,19.262997292509873,0.6932793511284723,0.10906776040792465,0.011942300945520401,0.07563135027885437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,67,,,0.2660949336541442,0.015954967059762886,23.65174509704678,0.7910987006293403,0.0661306381225586,0.004433383233845234,0.047238539904356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,68,,,0.11692600280819691,-0.11110594603844015,23.375208591171823,0.8498501247829863,0.06806232035160065,0.004667319823056459,0.04559763893485069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,69,,,-0.00095749322928444,0.1501195214847537,25.266185097171547,0.23011813693576388,0.0545380525290966,0.0029745218344032764,0.03721241280436516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70,,,0.00042132289327576414,0.14383829765194295,25.281611393141542,0.31780531141493057,0.05444356054067612,0.0029644747264683247,0.03730618208646774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,71,,,-0.051521572662851955,0.15612011939221784,25.253574022856014,0.31114332411024304,0.054617248475551605,0.0029831607826054096,0.03707233443856239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,72,,,0.004410927489102276,0.16599937697397443,25.299120259856593,0.335261705186632,0.05433177947998047,0.0029520776588469744,0.03707614913582802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,73,,,0.2381735636746345,0.1310598763220882,21.982788909340975,0.4516981336805556,0.0850987434387207,0.00815593171864748,0.05235316976904869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,74,,,0.4548799833819485,0.08337970026169246,19.90853695993851,0.8187825520833332,0.10110282897949219,0.010230695828795433,0.06290337443351746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75,,,0.8021194280091507,0.26665244273360966,16.428030922654536,0.6307393391927083,0.15097734332084656,0.0228266604244709,0.10315907001495361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,76,,,0.8016516609016181,0.32887039663897133,16.384107269124257,0.63812255859375,0.15178780257701874,0.023086780682206154,0.1018158346414566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,77,,,0.7881849528391655,0.34490641863090526,15.648206224600784,0.5781741672092013,0.16527016460895538,0.027390945702791214,0.11458833515644073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,78,,,0.7997425851596133,0.2729263819414687,16.455854624928484,0.6037712944878473,0.15049628913402557,0.022681824862957,0.1059969812631607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,79,,,0.7742425300380531,0.32115160017850736,17.533987338732963,0.7112535264756945,0.13413211703300476,0.018340542912483215,0.08706071227788925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80,,,0.8086910626119673,0.33055635857375243,17.379310784053494,0.6770334879557292,0.13536891341209412,0.018364908173680305,0.09277433902025223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,81,,,0.47823599309320014,0.2869212660405162,17.301239288201355,0.6725080702039931,0.13729676604270935,0.01908952370285988,0.0884777158498764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,82,,,0.3241840274370805,0.21008429012292013,21.19846476264644,0.7907029893663194,0.09109904617071152,0.009004469960927963,0.059853389859199524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,83,,,0.04168554854961419,0.03055696133340905,24.008413703666164,0.8629635281032986,0.06307454407215118,0.003983482252806425,0.043857231736183167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,84,,,0.3336163149893686,0.08722545825279539,21.111794955276732,0.857365247938368,0.08827440440654755,0.007844316773116589,0.05423704907298088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85,,,0.4072427320777249,0.16782176623458342,18.514222646127546,0.7642961290147571,0.12133336067199707,0.01536528579890728,0.07780738174915314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,86,,,0.7582629776546145,0.2780830969492835,16.82926955483139,0.6434014214409723,0.14416588842868805,0.020815270021557808,0.09856916964054108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,87,,,0.6989839482927968,0.27909984196538407,16.45410311709081,0.6339894612630208,0.15063288807868958,0.022755447775125504,0.10248137265443802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,88,,,0.6726542698151118,0.29267112086592095,16.281747795470242,0.5996270073784722,0.1537037044763565,0.023712046444416046,0.10639488697052002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,89,,,0.722329084441813,0.31367657370465796,16.513338621370643,0.6093326144748263,0.14961783587932587,0.02245502918958664,0.1029524877667427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,90,,,0.5990270105365011,0.2394861378039018,15.444074423050026,0.5250762939453126,0.16958226263523102,0.02896896004676819,0.12257169187068939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,91,,,0.6364876883194991,0.2677692887121726,16.268175696457654,0.5963256835937499,0.15417362749576569,0.02393164113163948,0.1076996922492981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,92,,,0.6127517097335872,0.2892599810847021,17.066961920445316,0.5840837266710069,0.14042675495147705,0.019791847094893456,0.10046741366386414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,93,,,0.7135903842222734,0.29987288642016346,16.2140134253075,0.6318952772352431,0.15497905015945435,0.02412562072277069,0.10520127415657043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,94,,,0.30575004514230086,0.13017599779756267,20.139480256988083,0.6558383517795139,0.1127023920416832,0.01580260694026947,0.08003271371126175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,95,,,0.0447736199658761,0.09642559252277731,24.766989881700844,0.8512424045138889,0.057782553136348724,0.003341078059747815,0.03910617157816887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,96,,,0.743870499406425,0.3012554036204143,16.991790568311366,0.6664845784505208,0.14159294962882996,0.020106088370084763,0.09255988895893097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,97,,,0.7262307721537256,0.27909788676243663,16.990016724025768,0.6437188042534723,0.14169526100158691,0.020156648010015488,0.09686949849128723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,98,,,0.7460468290549664,0.2828228744118589,16.80481855930634,0.6242987738715279,0.14476697146892548,0.021046768873929977,0.09990064799785614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99,,,0.759083858228639,0.30440763092139944,16.883056015456688,0.6702555338541667,0.14335401356220245,0.020603515207767487,0.09489614516496658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100,,,0.5503060989861451,0.23497372684556317,18.520171579218378,0.6761959499782987,0.11975256353616714,0.014611774124205112,0.08216502517461777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,101,,,0.22861948696078013,0.08159364489414728,21.778813642835814,0.8242445203993057,0.0815601646900177,0.006665139924734831,0.058288246393203735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,102,,,0.7527669144651148,0.31444353474793274,16.81385756555273,0.6604804144965277,0.1444839984178543,0.02092430368065834,0.09651711583137512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103,,,0.6850983000331107,0.2926676266211753,16.309614710026356,0.6064541286892362,0.15509973466396332,0.024754274636507034,0.10760916769504547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,104,,,0.5769139094263498,0.2523480679504537,15.10439213630644,0.5326544867621529,0.17650115489959717,0.03143344819545746,0.12651243805885315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105,,,0.7525801426652301,0.32351005383130654,16.98953514013549,0.6670620388454862,0.14160442352294922,0.020102765411138535,0.09545387327671051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,106,,,0.33978531820293234,0.11358268044590625,20.406596188488432,0.679714626736111,0.1053752526640892,0.013158001936972141,0.07427725940942764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,107,,,-0.019354405103311385,-0.03522377826336213,24.073692504155623,0.5966288248697916,0.06262198090553284,0.003929081838577986,0.04404323548078537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108,,,0.7377564270678626,0.35234674665677673,18.14342713176241,0.7364027235243056,0.12399166822433472,0.015412305481731892,0.07816392928361893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109,,,0.6249916404398247,0.23925820462698472,17.040643987107668,0.6376946343315972,0.1454705446958542,0.02260010689496994,0.10187498480081558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110,,,0.6260929374883394,0.2575182340289022,17.17554526299074,0.5752271864149305,0.13908955454826355,0.019525717943906784,0.10199795663356781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,111,,,0.641318226472582,0.2553084155365421,16.590183483775043,0.5532982720269097,0.14893852174282074,0.022434737533330917,0.1081116795539856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,112,,,0.6471152068287678,0.27685938895327405,17.19927725461144,0.5967061360677084,0.14024819433689117,0.02029394917190075,0.10003859549760818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113,,,0.6012666423979968,0.2453921470818455,16.215215665754858,0.5686815049913194,0.15544307231903076,0.024422425776720047,0.11164531856775284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,114,,,0.7049371332623314,0.35014487633069563,16.808214945097838,0.6503774007161459,0.14514130353927612,0.021282466128468513,0.09864833950996399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115,,,0.40944228225254,0.14569665864126585,19.764051053088643,0.738876003689236,0.11328427493572235,0.01523021049797535,0.07848045974969864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,116,,,0.11096102884421936,0.06417084035885694,24.674890048099364,0.8495968288845488,0.058385301381349564,0.0034095949959009886,0.04181567206978798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117,,,0.4479391796921276,0.11365510055997599,20.43150093153492,0.8650282118055556,0.09518812596797943,0.009067368693649769,0.055728085339069366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118,,,0.5606416068094118,0.24449399204895536,18.447331797526992,0.7976318359375,0.12683722376823425,0.017953429371118546,0.07563106715679169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119,,,0.5653811897235876,0.27532675828879705,14.501684189962925,0.578622775607639,0.19016365706920624,0.03686422109603882,0.12752355635166168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120,,,0.5935928938289489,0.31358651094404416,15.336037072286377,0.5873538547092014,0.17188139259815216,0.029824428260326385,0.11535286158323288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121,,,0.6071776040293759,0.26472589658430945,16.626617363795454,0.5859720865885417,0.1479226052761078,0.02201690897345543,0.10507036000490189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,122,,,0.42125459793134457,0.24554683853947196,17.392123122881962,0.61656494140625,0.13595721125602722,0.018747661262750626,0.09437824040651321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,123,,,0.6426932843957875,0.2681582073768848,13.907556861332699,0.49775017632378465,0.20237663388252258,0.04124647006392479,0.1448371708393097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,124,,,0.6339064731246626,0.2517287307424933,14.803701516829666,0.4943322075737848,0.18278922140598297,0.033722903579473495,0.13456247746944427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,125,,,0.608054258420193,0.2659882638682197,15.425227308153726,0.5551839192708333,0.1702204793691635,0.029276814311742783,0.1204725056886673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,126,,,0.6800855822350924,0.2976006911955966,15.41696489701522,0.5330135769314237,0.17017772793769836,0.02919141948223114,0.12269417196512222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127,,,0.7203313672308791,0.36998838812045926,16.75547031509509,0.6518229166666667,0.14694073796272278,0.02210881933569908,0.09958279132843018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,128,,,0.6811061860530396,0.3654644966609382,16.609018492994473,0.6391408284505209,0.14871487021446228,0.022407902404665947,0.10085464268922806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,129,,,0.6786049651815897,0.25023654434651765,17.314864195494017,0.6411983913845486,0.13665105402469635,0.0187908336520195,0.09144359081983566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,130,,,0.6498995174458908,0.23922330545166245,17.12304235732,0.6193783230251736,0.13969580829143524,0.019635973498225212,0.09719007462263107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,131,,,0.6370335121997787,0.22031054730050187,17.16700552205072,0.6210113525390625,0.1390041708946228,0.019443629309535027,0.09699790924787521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,132,,,0.667451079669743,0.2351962407969169,16.802253788285647,0.5764719645182291,0.1449943482875824,0.021163396537303925,0.10362466424703598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,133,,,0.5326256068646142,0.27303714145530594,18.27364123195699,0.6596527099609375,0.12349941581487656,0.015634212642908096,0.0836745873093605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,134,,,0.5344058943231516,0.2570290124286779,18.786934459369412,0.6492529975043404,0.11536109447479248,0.013392568565905094,0.07821954786777496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,135,,,0.5355035299624926,0.2235533328618363,16.36254353836471,0.5362138536241321,0.1528310477733612,0.023611651733517647,0.11333154141902924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,136,,,0.6600035407762905,0.2872859749838284,18.050033650854587,0.6121449788411459,0.12660568952560425,0.01638907566666603,0.08989404141902924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,137,,,0.6875691783425479,0.35549987603004113,19.853266207276043,0.701899888780382,0.10179068893194199,0.010379232466220856,0.0681324377655983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,138,,,0.03315236063786138,-0.1587392010555711,24.349375893143453,0.6872962103949654,0.060611747205257416,0.0036742170341312885,0.04482216760516167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,139,,,0.0896529999646118,-0.04530126625177341,24.480555244504078,0.6675513373480901,0.05971919372677803,0.0035687400959432125,0.04418398067355156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,140,,,0.10614158291847228,0.02064407976847766,24.49722237622776,0.7901699490017362,0.05962521955370903,0.003559900913387537,0.04358514025807381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,141,,,0.6066733121964474,0.2838165707201926,16.06937685408808,0.6460533989800347,0.15823478996753693,0.025364892557263374,0.10269811749458313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,142,,,0.5505894696064784,0.27996574764323107,15.822373954504794,0.6164208306206598,0.16296622157096863,0.026944855228066444,0.10970456153154373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,143,,,0.6228667459276392,0.2912055428022243,16.522438804955463,0.6310743543836804,0.15002092719078064,0.022743595764040947,0.1019204705953598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,144,,,0.34649331326220384,0.11305868479324262,18.754150192957983,0.7384996202256945,0.11560145765542984,0.013404570519924164,0.07560336589813232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,145,,,0.34158627413118947,0.12552359262577611,17.99577709178124,0.7125383165147569,0.12634208798408508,0.01606309600174427,0.08352649211883545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,146,,,0.32623363822077894,0.11923278820331859,18.264243960452493,0.7492001003689237,0.12240187078714371,0.015050916001200676,0.07748743891716003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,147,,,0.48585874367151527,0.2855525924772292,18.80635446877158,0.6866736518012153,0.11509257555007935,0.013329138979315758,0.07703959196805954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,148,,,0.348212223204713,0.14267345906158962,19.235911986761966,0.7301194932725695,0.10987544059753418,0.012222847901284695,0.07233604043722153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,149,,,0.4119555742400314,0.14599419092016225,18.268180539331173,0.6995171440972222,0.12238657474517822,0.015057629905641079,0.08009929955005646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,0,,,,,,,,0.017448799684643745,0.08522237837314606,0.5107037933179723,0.22164757967496088,18.485019733231045,0.6551012618453415,0.12622646987438202,-0.15810249745845795,0.49109575152397156,0.4575192332267761,0.0,0.0,0.0,0.0,0.15810249745845795,0.9150964021682739,0.6053506135940552,0.0,0.0,0.0,0.0,0.2534078359603882,0.5145404934883118,0.6519902348518372,0.0,0.0,0.0,0.0,0.19442178308963776,6.5833001136779785,1.7942413091659546,0.0,0.0,0.0,0.0,1.396256923675537
5.046605048274164e-06,5.046605048274164e-06,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
